,it,run,HV,fe
186,9,14,0.1669793555555556,1282.0
187,9,15,0.16520599999999996,1282.0
188,9,16,0.16579222962962972,1282.0
189,9,17,0.1636746814814814,1282.0
190,9,18,0.16623830370370374,1282.0
191,9,19,0.1627707629629629,1282.0
192,9,2,0.16759674814814815,1282.0
193,9,3,0.16460723703703706,1282.0
194,9,4,0.1657257777777778,1282.0
195,9,5,0.16503814814814813,1282.0
196,9,6,0.16791592592592589,1282.0
197,9,7,0.16430637037037038,1282.0
198,9,8,0.1676096222222222,1282.0
199,9,9,0.1667060740740741,1282.0
200,10,0,0.16762882962962963,1417.0
201,10,1,0.16820785925925927,1417.0
202,10,10,0.1660034296296297,1417.0
203,10,11,0.16822676296296293,1417.0
204,10,12,0.1666655925925926,1417.0
205,10,13,0.16616678518518516,1417.0
206,10,14,0.16919396296296282,1417.0
207,10,15,0.16652990370370385,1417.0
208,10,16,0.1670737111111111,1417.0
209,10,17,0.16627456296296309,1417.0
210,10,18,0.16776258518518522,1417.0
211,10,19,0.16463011111111114,1417.0
212,10,2,0.168969111111111,1417.0
213,10,3,0.1662988518518519,1417.0
214,10,4,0.16671588148148145,1417.0
215,10,5,0.16685380740740727,1417.0
216,10,6,0.16991868148148126,1417.0
217,10,7,0.1652496592592594,1417.0
218,10,8,0.16852402222222215,1417.0
219,10,9,0.16873751111111107,1417.0
220,11,0,0.1691556148148147,1552.0
221,11,1,0.1701600888888888,1552.0
222,11,10,0.1696723925925927,1552.0
223,11,11,0.1701525481481482,1552.0
224,11,12,0.16789271851851853,1552.0
225,11,13,0.16779212592592602,1552.0
226,11,14,0.17062553333333327,1552.0
227,11,15,0.16828654074074065,1552.0
228,11,16,0.16816589629629622,1552.0
229,11,17,0.16780222962962962,1552.0
230,11,18,0.16975480740740742,1552.0
231,11,19,0.16620286666666664,1552.0
232,11,2,0.17166280740740728,1552.0
233,11,3,0.1679596518518518,1552.0
234,11,4,0.1675453851851851,1552.0
235,11,5,0.16900959259259254,1552.0
236,11,6,0.1720305851851851,1552.0
237,11,7,0.16640423703703716,1552.0
238,11,8,0.16947245185185184,1552.0
239,11,9,0.1701624518518518,1552.0
240,12,0,0.17003459259259265,1687.0
241,12,1,0.17144534074074086,1687.0
242,12,10,0.1754778814814814,1687.0
243,12,11,0.17177511111111113,1687.0
244,12,12,0.16904585925925925,1687.0
245,12,13,0.16903674814814798,1687.0
246,12,14,0.17241167407407412,1687.0
247,12,15,0.1706309555555556,1687.0
248,12,16,0.16970688888888882,1687.0
249,12,17,0.1710822518518517,1687.0
250,12,18,0.17156085185185196,1687.0
251,12,19,0.16788459259259256,1687.0
252,12,2,0.17450372592592595,1687.0
253,12,3,0.17025242962962964,1687.0
254,12,4,0.16876735555555558,1687.0
255,12,5,0.17077238518518514,1687.0
256,12,6,0.17348676296296286,1687.0
257,12,7,0.16814515555555556,1687.0
258,12,8,0.1705847111111111,1687.0
259,12,9,0.17165752592592598,1687.0
260,13,0,0.17136664444444433,1822.0
261,13,1,0.1725660370370371,1822.0
262,13,10,0.1784525407407409,1822.0
263,13,11,0.17287128888888886,1822.0
264,13,12,0.17007884444444435,1822.0
265,13,13,0.16980040740740748,1822.0
266,13,14,0.17400604444444442,1822.0
267,13,15,0.17200215555555567,1822.0
268,13,16,0.17078901481481487,1822.0
269,13,17,0.1732804740740742,1822.0
270,13,18,0.17357235555555553,1822.0
271,13,19,0.16960328148148152,1822.0
272,13,2,0.17726772592592588,1822.0
273,13,3,0.17210602222222227,1822.0
274,13,4,0.17012782222222217,1822.0
275,13,5,0.1722751407407407,1822.0
276,13,6,0.1751235925925927,1822.0
277,13,7,0.16998395555555557,1822.0
278,13,8,0.1729842296296296,1822.0
279,13,9,0.1733888222222222,1822.0
280,14,0,0.17440693333333326,1957.0
281,14,1,0.17566909629629607,1957.0
282,14,10,0.18145134814814826,1957.0
283,14,11,0.17441531851851852,1957.0
284,14,12,0.17217109629629634,1957.0
285,14,13,0.1708736000000001,1957.0
286,14,14,0.17579277777777774,1957.0
287,14,15,0.17337465185185172,1957.0
288,14,16,0.17160706666666653,1957.0
289,14,17,0.1748757555555555,1957.0
290,14,18,0.17578581481481464,1957.0
291,14,19,0.17094646666666666,1957.0
292,14,2,0.17997429629629633,1957.0
293,14,3,0.17384097777777752,1957.0
294,14,4,0.171400837037037,1957.0
295,14,5,0.17377993333333341,1957.0
296,14,6,0.17653878518518518,1957.0
297,14,7,0.17165468888888885,1957.0
298,14,8,0.1756963629629629,1957.0
299,14,9,0.1744551185185184,1957.0
300,15,0,0.17581415555555552,2092.0
301,15,1,0.17871462962962972,2092.0
302,15,10,0.18381862222222228,2092.0
303,15,11,0.17631666666666662,2092.0
304,15,12,0.17384554814814812,2092.0
305,15,13,0.17184237037037034,2092.0
306,15,14,0.1771522074074073,2092.0
307,15,15,0.17486048888888858,2092.0
308,15,16,0.17242480000000002,2092.0
309,15,17,0.1761579481481481,2092.0
310,15,18,0.1775771925925926,2092.0
311,15,19,0.17235809629629614,2092.0
312,15,2,0.18349100740740734,2092.0
313,15,3,0.17576616296296288,2092.0
314,15,4,0.17300945925925917,2092.0
315,15,5,0.1757587925925927,2092.0
316,15,6,0.1778512962962965,2092.0
317,15,7,0.17265980000000014,2092.0
318,15,8,0.17888165185185173,2092.0
319,15,9,0.17590538518518503,2092.0
320,16,0,0.17782362962962964,2227.0
321,16,1,0.18073760000000008,2227.0
322,16,10,0.18639768148148153,2227.0
323,16,11,0.17807382962962967,2227.0
324,16,12,0.1750955037037036,2227.0
325,16,13,0.17461601481481484,2227.0
326,16,14,0.17991343703703702,2227.0
327,16,15,0.17717386666666682,2227.0
328,16,16,0.17337285185185186,2227.0
329,16,17,0.17747288148148135,2227.0
330,16,18,0.17972150370370363,2227.0
331,16,19,0.17426959999999975,2227.0
332,16,2,0.18639226666666667,2227.0
333,16,3,0.17728901481481474,2227.0
334,16,4,0.17547457037037043,2227.0
335,16,5,0.17780694814814818,2227.0
336,16,6,0.17921491851851853,2227.0
337,16,7,0.1743988444444445,2227.0
338,16,8,0.18055380000000015,2227.0
339,16,9,0.1771457555555555,2227.0
340,17,0,0.17996288148148132,2362.0
341,17,1,0.1824151925925926,2362.0
342,17,10,0.19107602222222222,2362.0
343,17,11,0.18039164444444444,2362.0
344,17,12,0.17659054814814817,2362.0
345,17,13,0.17726874074074075,2362.0
346,17,14,0.18271785185185177,2362.0
347,17,15,0.17940448888888894,2362.0
348,17,16,0.17480734814814802,2362.0
349,17,17,0.18057438518518515,2362.0
350,17,18,0.18166957037037024,2362.0
351,17,19,0.1760434148148148,2362.0
352,17,2,0.1896913555555557,2362.0
353,17,3,0.17862704444444444,2362.0
354,17,4,0.17735061481481487,2362.0
355,17,5,0.18008637037037037,2362.0
356,17,6,0.18232200000000004,2362.0
357,17,7,0.17565718518518508,2362.0
358,17,8,0.1826548740740742,2362.0
359,17,9,0.1788878148148148,2362.0
360,18,0,0.1827969185185186,2497.0
361,18,1,0.1844852222222223,2497.0
362,18,10,0.19396554814814818,2497.0
363,18,11,0.18248565925925922,2497.0
364,18,12,0.17852065925925928,2497.0
365,18,13,0.17829323703703712,2497.0
366,18,14,0.1838545555555556,2497.0
367,18,15,0.18187240000000007,2497.0
368,18,16,0.17634554074074085,2497.0
369,18,17,0.1830489111111111,2497.0
370,18,18,0.18377166666666664,2497.0
371,18,19,0.1772904148148145,2497.0
372,18,2,0.19174477037037027,2497.0
373,18,3,0.18062902962962968,2497.0
374,18,4,0.17845376296296295,2497.0
375,18,5,0.1825387777777777,2497.0
376,18,6,0.18447337777777786,2497.0
377,18,7,0.17696911111111105,2497.0
378,18,8,0.1855340222222225,2497.0
379,18,9,0.18099019999999996,2497.0
380,19,0,0.18518110370370372,2632.0
381,19,1,0.18593097777777773,2632.0
382,19,10,0.19541391851851855,2632.0
383,19,11,0.18439737037037027,2632.0
384,19,12,0.1795880814814816,2632.0
385,19,13,0.18006588148148164,2632.0
386,19,14,0.1853659333333334,2632.0
387,19,15,0.18380772592592595,2632.0
388,19,16,0.17762552592592587,2632.0
389,19,17,0.18545089629629627,2632.0
390,19,18,0.1857425333333333,2632.0
391,19,19,0.17819918518518527,2632.0
392,19,2,0.19343348148148162,2632.0
393,19,3,0.18302677037037027,2632.0
394,19,4,0.1799078740740741,2632.0
395,19,5,0.18404073333333332,2632.0
396,19,6,0.18689330370370363,2632.0
397,19,7,0.17802809629629632,2632.0
398,19,8,0.18692134074074082,2632.0
399,19,9,0.18209164444444442,2632.0
400,20,0,0.1869188296296295,2767.0
401,20,1,0.186990911111111,2767.0
402,20,10,0.19686057037037039,2767.0
403,20,11,0.18524196296296294,2767.0
404,20,12,0.18027130370370362,2767.0
405,20,13,0.1817186444444445,2767.0
406,20,14,0.1870274518518519,2767.0
407,20,15,0.18634091851851864,2767.0
408,20,16,0.17869982222222214,2767.0
409,20,17,0.1895331703703704,2767.0
410,20,18,0.18713057777777772,2767.0
411,20,19,0.17990941481481473,2767.0
412,20,2,0.19471123703703705,2767.0
413,20,3,0.18400745925925907,2767.0
414,20,4,0.1820339037037036,2767.0
415,20,5,0.18574386666666676,2767.0
416,20,6,0.1889836740740741,2767.0
417,20,7,0.1794530962962963,2767.0
418,20,8,0.1879091037037037,2767.0
419,20,9,0.18293451851851866,2767.0
420,21,0,0.18878301481481494,2902.0
421,21,1,0.18838865925925938,2902.0
422,21,10,0.19768877777777766,2902.0
423,21,11,0.18656882222222204,2902.0
424,21,12,0.1832044888888889,2902.0
425,21,13,0.1836916370370369,2902.0
426,21,14,0.18806008148148143,2902.0
427,21,15,0.18823188148148148,2902.0
428,21,16,0.18059509629629628,2902.0
429,21,17,0.1909828370370371,2902.0
430,21,18,0.18855654074074085,2902.0
431,21,19,0.18164989629629624,2902.0
432,21,2,0.19701859259259266,2902.0
433,21,3,0.18504194074074057,2902.0
434,21,4,0.18302724444444438,2902.0
435,21,5,0.18745997037037046,2902.0
436,21,6,0.1912211555555555,2902.0
437,21,7,0.18126601481481477,2902.0
438,21,8,0.18983510370370388,2902.0
439,21,9,0.18342600740740733,2902.0
440,22,0,0.19046195555555567,3037.0
441,22,1,0.19015414074074072,3037.0
442,22,10,0.19899753333333325,3037.0
443,22,11,0.1879290592592593,3037.0
444,22,12,0.18668473333333324,3037.0
445,22,13,0.1846649333333335,3037.0
446,22,14,0.18972548888888888,3037.0
447,22,15,0.1889909407407407,3037.0
448,22,16,0.18129408888888887,3037.0
449,22,17,0.1920777777777777,3037.0
450,22,18,0.18943494074074063,3037.0
451,22,19,0.183897911111111,3037.0
452,22,2,0.19824459259259264,3037.0
453,22,3,0.18697611851851875,3037.0
454,22,4,0.18380297037037047,3037.0
455,22,5,0.18949497037037033,3037.0
456,22,6,0.19406719259259253,3037.0
457,22,7,0.18224349629629624,3037.0
458,22,8,0.19186356296296292,3037.0
459,22,9,0.1843322592592593,3037.0
460,23,0,0.19255008888888883,3172.0
461,23,1,0.19181995555555567,3172.0
462,23,10,0.20141768888888895,3172.0
463,23,11,0.18896863703703695,3172.0
464,23,12,0.18816853333333333,3172.0
465,23,13,0.18595836296296298,3172.0
466,23,14,0.19198785925925904,3172.0
467,23,15,0.18963686666666668,3172.0
468,23,16,0.18200488148148142,3172.0
469,23,17,0.19345094814814803,3172.0
470,23,18,0.19017881481481486,3172.0
471,23,19,0.1862929999999999,3172.0
472,23,2,0.19961072592592588,3172.0
473,23,3,0.18841154074074068,3172.0
474,23,4,0.1847785777777777,3172.0
475,23,5,0.1920660444444445,3172.0
476,23,6,0.19638462962962966,3172.0
477,23,7,0.18297205925925938,3172.0
478,23,8,0.19383914814814843,3172.0
479,23,9,0.18574947407407402,3172.0
480,24,0,0.19546499259259262,3307.0
481,24,1,0.19393549629629628,3307.0
482,24,10,0.20318204444444438,3307.0
483,24,11,0.19015080740740742,3307.0
484,24,12,0.1891350814814814,3307.0
485,24,13,0.18692828148148144,3307.0
486,24,14,0.19346240740740744,3307.0
487,24,15,0.19053465925925928,3307.0
488,24,16,0.18246921481481485,3307.0
489,24,17,0.1941050296296291,3307.0
490,24,18,0.1908476518518519,3307.0
491,24,19,0.18875714814814815,3307.0
492,24,2,0.20120274814814842,3307.0
493,24,3,0.18992048888888893,3307.0
494,24,4,0.18579165185185176,3307.0
495,24,5,0.19378068888888894,3307.0
496,24,6,0.1980119407407408,3307.0
497,24,7,0.18365172592592602,3307.0
498,24,8,0.19564950370370385,3307.0
499,24,9,0.186739288888889,3307.0
500,25,0,0.19772863703703708,3442.0
501,25,1,0.19533845925925933,3442.0
502,25,10,0.20444419259259267,3442.0
503,25,11,0.19129004444444447,3442.0
504,25,12,0.19031494074074093,3442.0
505,25,13,0.18767297777777792,3442.0
506,25,14,0.19474394074074078,3442.0
507,25,15,0.19185276296296297,3442.0
508,25,16,0.183314674074074,3442.0
509,25,17,0.19497157777777768,3442.0
510,25,18,0.19182993333333334,3442.0
511,25,19,0.19125128148148143,3442.0
512,25,2,0.20271417777777775,3442.0
513,25,3,0.1911560444444446,3442.0
514,25,4,0.18677121481481476,3442.0
515,25,5,0.19527045925925926,3442.0
516,25,6,0.1998836444444444,3442.0
517,25,7,0.1846791777777777,3442.0
518,25,8,0.19703124444444442,3442.0
519,25,9,0.1873918518518519,3442.0
520,26,0,0.1997178074074075,3577.0
521,26,1,0.19712250370370377,3577.0
522,26,10,0.20502326666666673,3577.0
523,26,11,0.1920706814814815,3577.0
524,26,12,0.19148609629629645,3577.0
525,26,13,0.1884209259259258,3577.0
526,26,14,0.19547605925925923,3577.0
527,26,15,0.19283021481481488,3577.0
528,26,16,0.1839936666666667,3577.0
529,26,17,0.1959484148148148,3577.0
530,26,18,0.19358420740740756,3577.0
531,26,19,0.1931621037037037,3577.0
532,26,2,0.2043558814814815,3577.0
533,26,3,0.19184462222222218,3577.0
534,26,4,0.18773956296296304,3577.0
535,26,5,0.1961523407407407,3577.0
536,26,6,0.20174787407407413,3577.0
537,26,7,0.1861273777777781,3577.0
538,26,8,0.19797271111111106,3577.0
539,26,9,0.18806148888888888,3577.0
540,27,0,0.20141778518518533,3712.0
541,27,1,0.1983431851851851,3712.0
542,27,10,0.20560613333333327,3712.0
543,27,11,0.1936898962962963,3712.0
544,27,12,0.1929319777777779,3712.0
545,27,13,0.1893134666666667,3712.0
546,27,14,0.19635785925925917,3712.0
547,27,15,0.194103837037037,3712.0
548,27,16,0.18456923703703695,3712.0
549,27,17,0.19701103703703696,3712.0
550,27,18,0.1955076148148149,3712.0
551,27,19,0.19488323703703705,3712.0
552,27,2,0.2051764592592593,3712.0
553,27,3,0.19263938518518517,3712.0
554,27,4,0.18889573333333332,3712.0
555,27,5,0.19757728148148165,3712.0
556,27,6,0.20288957777777786,3712.0
557,27,7,0.18781771111111112,3712.0
558,27,8,0.19917103703703712,3712.0
559,27,9,0.18942271851851858,3712.0
560,28,0,0.20237319259259273,3847.0
561,28,1,0.19951477777777774,3847.0
562,28,10,0.20602100740740747,3847.0
563,28,11,0.19496795555555557,3847.0
564,28,12,0.19362260740740725,3847.0
565,28,13,0.19068561481481475,3847.0
566,28,14,0.1971565851851853,3847.0
567,28,15,0.19597657037037033,3847.0
568,28,16,0.1848298148148146,3847.0
569,28,17,0.19811087407407424,3847.0
570,28,18,0.1975921037037038,3847.0
571,28,19,0.1965481185185185,3847.0
572,28,2,0.20575706666666665,3847.0
573,28,3,0.19343162222222207,3847.0
574,28,4,0.18969733333333338,3847.0
575,28,5,0.19925028888888896,3847.0
576,28,6,0.2036412444444444,3847.0
577,28,7,0.18970710370370372,3847.0
578,28,8,0.20049791851851845,3847.0
579,28,9,0.19073073333333337,3847.0
580,29,0,0.20364940740740747,3982.0
581,29,1,0.20049013333333346,3982.0
582,29,10,0.20710231111111074,3982.0
583,29,11,0.19659328148148136,3982.0
584,29,12,0.19451200000000002,3982.0
585,29,13,0.1920992370370372,3982.0
586,29,14,0.1982278962962964,3982.0
587,29,15,0.19757898518518524,3982.0
588,29,16,0.18608642222222221,3982.0
589,29,17,0.19910782962962967,3982.0
590,29,18,0.19924591851851858,3982.0
591,29,19,0.19811431111111108,3982.0
592,29,2,0.2069868444444445,3982.0
593,29,3,0.1939648592592593,3982.0
594,29,4,0.1904346740740741,3982.0
595,29,5,0.19988684444444435,3982.0
596,29,6,0.20453354074074084,3982.0
597,29,7,0.19149744444444441,3982.0
598,29,8,0.20102143703703707,3982.0
599,29,9,0.1919820666666665,3982.0
600,30,0,0.20526595555555574,4117.0
601,30,1,0.201617237037037,4117.0
602,30,10,0.2076984814814814,4117.0
603,30,11,0.19800839999999997,4117.0
604,30,12,0.19581029629629615,4117.0
605,30,13,0.19371039259259257,4117.0
606,30,14,0.1996697629629627,4117.0
607,30,15,0.19827203703703697,4117.0
608,30,16,0.18771656296296307,4117.0
609,30,17,0.19978157037037034,4117.0
610,30,18,0.20030633333333325,4117.0
611,30,19,0.19904505925925903,4117.0
612,30,2,0.20851143703703692,4117.0
613,30,3,0.19493028888888886,4117.0
614,30,4,0.191447340740741,4117.0
615,30,5,0.20069176296296298,4117.0
616,30,6,0.205320303703704,4117.0
617,30,7,0.19237429629629613,4117.0
618,30,8,0.2015535037037038,4117.0
619,30,9,0.19306845925925933,4117.0
620,31,0,0.20617408148148159,4252.0
621,31,1,0.20245857037037046,4252.0
622,31,10,0.2083178222222222,4252.0
623,31,11,0.19903574074074085,4252.0
624,31,12,0.19737471111111118,4252.0
625,31,13,0.1950980296296296,4252.0
626,31,14,0.20213668148148156,4252.0
627,31,15,0.19905268888888877,4252.0
628,31,16,0.1898120444444442,4252.0
629,31,17,0.2007125777777777,4252.0
630,31,18,0.20136597777777765,4252.0
631,31,19,0.1997495407407409,4252.0
632,31,2,0.2098213481481482,4252.0
633,31,3,0.1965535111111112,4252.0
634,31,4,0.19255259259259253,4252.0
635,31,5,0.20157848148148125,4252.0
636,31,6,0.20617713333333337,4252.0
637,31,7,0.1934910962962962,4252.0
638,31,8,0.20277990370370366,4252.0
639,31,9,0.19409759259259263,4252.0
640,32,0,0.20751382222222226,4387.0
641,32,1,0.20413920740740732,4387.0
642,32,10,0.20890262222222208,4387.0
643,32,11,0.19975263703703705,4387.0
644,32,12,0.19911802222222225,4387.0
645,32,13,0.19626860000000018,4387.0
646,32,14,0.20439994074074086,4387.0
647,32,15,0.19980815555555553,4387.0
648,32,16,0.19126345185185173,4387.0
649,32,17,0.20131203703703715,4387.0
650,32,18,0.2023886814814814,4387.0
651,32,19,0.20061308148148155,4387.0
652,32,2,0.21054601481481483,4387.0
653,32,3,0.1975119925925928,4387.0
654,32,4,0.19309649629629624,4387.0
655,32,5,0.2019914222222221,4387.0
656,32,6,0.2080303481481482,4387.0
657,32,7,0.19504686666666668,4387.0
658,32,8,0.20459285925925907,4387.0
659,32,9,0.1953587703703703,4387.0
660,33,0,0.20891130370370364,4522.0
661,33,1,0.2048902148148148,4522.0
662,33,10,0.21020374074074077,4522.0
663,33,11,0.20028421481481487,4522.0
664,33,12,0.20008800740740756,4522.0
665,33,13,0.19688377777777802,4522.0
666,33,14,0.20557400740740742,4522.0
667,33,15,0.201437511111111,4522.0
668,33,16,0.19296241481481488,4522.0
669,33,17,0.20160020000000015,4522.0
670,33,18,0.2030917037037039,4522.0
671,33,19,0.2013205037037038,4522.0
672,33,2,0.211982674074074,4522.0
673,33,3,0.19846235555555555,4522.0
674,33,4,0.19385813333333357,4522.0
675,33,5,0.20299417777777773,4522.0
676,33,6,0.20935703703703704,4522.0
677,33,7,0.19695091851851856,4522.0
678,33,8,0.20547429629629615,4522.0
679,33,9,0.1973949481481482,4522.0
680,34,0,0.20971086666666677,4657.0
681,34,1,0.20585569629629638,4657.0
682,34,10,0.2122138074074072,4657.0
683,34,11,0.20084995555555554,4657.0
684,34,12,0.20095804444444443,4657.0
685,34,13,0.1975485259259259,4657.0
686,34,14,0.20626011851851855,4657.0
687,34,15,0.20251122962962964,4657.0
688,34,16,0.19376013333333317,4657.0
689,34,17,0.20257415555555558,4657.0
690,34,18,0.2041078666666668,4657.0
691,34,19,0.2019992074074074,4657.0
692,34,2,0.2132296296296296,4657.0
693,34,3,0.19920220740740735,4657.0
694,34,4,0.19538693333333335,4657.0
695,34,5,0.20382600740740728,4657.0
696,34,6,0.20970962222222211,4657.0
697,34,7,0.19870432592592602,4657.0
698,34,8,0.20625279259259285,4657.0
699,34,9,0.19981795555555545,4657.0
700,35,0,0.21098586666666663,4792.0
701,35,1,0.20624588888888887,4792.0
702,35,10,0.2137616962962962,4792.0
703,35,11,0.2018809407407406,4792.0
704,35,12,0.20192716296296284,4792.0
705,35,13,0.19831431851851863,4792.0
706,35,14,0.2070354074074071,4792.0
