,it,run,HV,fe
182,9,10,0.0,2612.0
183,9,11,0.0,2612.0
184,9,12,0.0,2612.0
185,9,13,0.0,2612.0
186,9,14,0.0,2612.0
187,9,15,0.0,2612.0
188,9,16,0.0,2612.0
189,9,17,0.0,2612.0
190,9,18,0.0,2612.0
191,9,19,0.0,2612.0
192,9,2,0.0,2612.0
193,9,3,0.0,2612.0
194,9,4,0.0,2612.0
195,9,5,0.0,2612.0
196,9,6,0.0,2612.0
197,9,7,0.0,2612.0
198,9,8,0.0,2612.0
199,9,9,0.0,2612.0
200,10,0,0.0,2887.0
201,10,1,0.0,2887.0
202,10,10,0.0,2887.0
203,10,11,0.0,2887.0
204,10,12,0.0,2887.0
205,10,13,0.0,2887.0
206,10,14,0.0,2887.0
207,10,15,0.0,2887.0
208,10,16,0.0,2887.0
209,10,17,0.0,2887.0
210,10,18,0.0,2887.0
211,10,19,0.0,2887.0
212,10,2,0.0,2887.0
213,10,3,0.0,2887.0
214,10,4,0.0,2887.0
215,10,5,0.0,2887.0
216,10,6,0.0,2887.0
217,10,7,0.0,2887.0
218,10,8,0.0,2887.0
219,10,9,0.0,2887.0
220,11,0,0.0,3162.0
221,11,1,0.0,3162.0
222,11,10,0.0,3162.0
223,11,11,0.0,3162.0
224,11,12,0.0,3162.0
225,11,13,0.0,3162.0
226,11,14,0.0,3162.0
227,11,15,0.0,3162.0
228,11,16,0.0,3162.0
229,11,17,0.0,3162.0
230,11,18,0.0,3162.0
231,11,19,0.0,3162.0
232,11,2,0.0,3162.0
233,11,3,0.0,3162.0
234,11,4,0.0,3162.0
235,11,5,0.0,3162.0
236,11,6,0.0,3162.0
237,11,7,0.0,3162.0
238,11,8,0.0,3162.0
239,11,9,0.0,3162.0
240,12,0,0.0,3437.0
241,12,1,0.0,3437.0
242,12,10,0.0,3437.0
243,12,11,0.0,3437.0
244,12,12,0.0,3437.0
245,12,13,0.0,3437.0
246,12,14,0.0,3437.0
247,12,15,0.0,3437.0
248,12,16,0.0,3437.0
249,12,17,0.0,3437.0
250,12,18,0.0,3437.0
251,12,19,0.0,3437.0
252,12,2,0.0,3437.0
253,12,3,0.0,3437.0
254,12,4,0.0,3437.0
255,12,5,0.0,3437.0
256,12,6,0.0,3437.0
257,12,7,0.0,3437.0
258,12,8,0.0,3437.0
259,12,9,0.0,3437.0
260,13,0,0.0,3712.0
261,13,1,0.0,3712.0
262,13,10,0.0,3712.0
263,13,11,0.0,3712.0
264,13,12,0.0,3712.0
265,13,13,0.0,3712.0
266,13,14,0.0,3712.0
267,13,15,0.0,3712.0
268,13,16,0.0,3712.0
269,13,17,0.0,3712.0
270,13,18,0.0,3712.0
271,13,19,0.0,3712.0
272,13,2,0.0,3712.0
273,13,3,0.0,3712.0
274,13,4,0.0,3712.0
275,13,5,0.0,3712.0
276,13,6,0.0,3712.0
277,13,7,0.0,3712.0
278,13,8,0.0,3712.0
279,13,9,0.0,3712.0
280,14,0,0.0,3987.0
281,14,1,0.0,3987.0
282,14,10,0.0,3987.0
283,14,11,0.0,3987.0
284,14,12,0.0,3987.0
285,14,13,0.0,3987.0
286,14,14,0.0,3987.0
287,14,15,0.0,3987.0
288,14,16,0.0,3987.0
289,14,17,0.0,3987.0
290,14,18,0.0,3987.0
291,14,19,0.0,3987.0
292,14,2,0.0,3987.0
293,14,3,0.0,3987.0
294,14,4,0.0,3987.0
295,14,5,0.0,3987.0
296,14,6,0.0,3987.0
297,14,7,0.0,3987.0
298,14,8,0.0,3987.0
299,14,9,0.0,3987.0
300,15,0,0.0,4262.0
301,15,1,0.0,4262.0
302,15,10,0.0,4262.0
303,15,11,0.0,4262.0
304,15,12,0.0,4262.0
305,15,13,0.0,4262.0
306,15,14,0.0,4262.0
307,15,15,0.0,4262.0
308,15,16,0.0,4262.0
309,15,17,0.0,4262.0
310,15,18,0.0,4262.0
311,15,19,0.0,4262.0
312,15,2,0.0,4262.0
313,15,3,0.0,4262.0
314,15,4,0.0,4262.0
315,15,5,0.0,4262.0
316,15,6,0.0,4262.0
317,15,7,0.0,4262.0
318,15,8,0.0,4262.0
319,15,9,0.0,4262.0
320,16,0,0.0,4537.0
321,16,1,0.0,4537.0
322,16,10,0.0,4537.0
323,16,11,0.0,4537.0
324,16,12,0.0,4537.0
325,16,13,0.0,4537.0
326,16,14,0.0,4537.0
327,16,15,0.0,4537.0
328,16,16,0.0,4537.0
329,16,17,0.0,4537.0
330,16,18,0.0,4537.0
331,16,19,0.0,4537.0
332,16,2,0.0,4537.0
333,16,3,0.0,4537.0
334,16,4,0.0,4537.0
335,16,5,0.0,4537.0
336,16,6,0.0,4537.0
337,16,7,0.0,4537.0
338,16,8,0.0,4537.0
339,16,9,0.0,4537.0
340,17,0,0.0,4812.0
341,17,1,0.0,4812.0
342,17,10,0.0,4812.0
343,17,11,0.0,4812.0
344,17,12,0.0,4812.0
345,17,13,0.0,4812.0
346,17,14,0.0,4812.0
347,17,15,0.0,4812.0
348,17,16,0.0,4812.0
349,17,17,0.0,4812.0
350,17,18,0.0,4812.0
351,17,19,0.0,4812.0
352,17,2,0.0,4812.0
353,17,3,0.0,4812.0
354,17,4,0.0,4812.0
355,17,5,0.0,4812.0
356,17,6,0.0,4812.0
357,17,7,0.0,4812.0
358,17,8,0.0,4812.0
359,17,9,0.0,4812.0
360,18,0,0.0,5087.0
361,18,1,0.0,5087.0
362,18,10,0.0,5087.0
363,18,11,0.0,5087.0
364,18,12,0.0,5087.0
365,18,13,0.0,5087.0
366,18,14,0.0,5087.0
367,18,15,0.0,5087.0
368,18,16,0.0,5087.0
369,18,17,0.0,5087.0
370,18,18,0.0,5087.0
371,18,19,0.0,5087.0
372,18,2,0.0,5087.0
373,18,3,0.0,5087.0
374,18,4,0.0,5087.0
375,18,5,0.0,5087.0
376,18,6,0.0,5087.0
377,18,7,0.0,5087.0
378,18,8,0.0,5087.0
379,18,9,0.0,5087.0
380,19,0,0.0,5362.0
381,19,1,0.0,5362.0
382,19,10,0.0,5362.0
383,19,11,0.0,5362.0
384,19,12,0.0,5362.0
385,19,13,0.0,5362.0
386,19,14,0.0,5362.0
387,19,15,0.0,5362.0
388,19,16,0.0,5362.0
389,19,17,0.0,5362.0
390,19,18,0.0,5362.0
391,19,19,0.0,5362.0
392,19,2,0.0,5362.0
393,19,3,0.0,5362.0
394,19,4,0.0,5362.0
395,19,5,0.0,5362.0
396,19,6,0.0,5362.0
397,19,7,0.0,5362.0
398,19,8,0.0,5362.0
399,19,9,0.0,5362.0
400,20,0,0.0,5637.0
401,20,1,0.0,5637.0
402,20,10,0.0,5637.0
403,20,11,0.0,5637.0
404,20,12,0.0,5637.0
405,20,13,0.0,5637.0
406,20,14,0.0,5637.0
407,20,15,0.0,5637.0
408,20,16,0.0,5637.0
409,20,17,0.0,5637.0
410,20,18,0.0,5637.0
411,20,19,0.0,5637.0
412,20,2,0.0,5637.0
413,20,3,0.0,5637.0
414,20,4,0.0,5637.0
415,20,5,0.0,5637.0
416,20,6,0.0,5637.0
417,20,7,0.0,5637.0
418,20,8,0.0,5637.0
419,20,9,0.0,5637.0
420,21,0,0.0,5912.0
421,21,1,0.0,5912.0
422,21,10,0.0,5912.0
423,21,11,0.0,5912.0
424,21,12,0.0,5912.0
425,21,13,0.0,5912.0
426,21,14,0.0,5912.0
427,21,15,0.0,5912.0
428,21,16,0.0,5912.0
429,21,17,0.0,5912.0
430,21,18,0.0,5912.0
431,21,19,0.0,5912.0
432,21,2,0.0,5912.0
433,21,3,0.0,5912.0
434,21,4,0.0,5912.0
435,21,5,0.0,5912.0
436,21,6,0.0,5912.0
437,21,7,0.0,5912.0
438,21,8,0.0,5912.0
439,21,9,0.0,5912.0
440,22,0,0.0,6187.0
441,22,1,0.0,6187.0
442,22,10,0.0,6187.0
443,22,11,0.0,6187.0
444,22,12,0.0,6187.0
445,22,13,0.0,6187.0
446,22,14,0.0,6187.0
447,22,15,0.0,6187.0
448,22,16,0.0,6187.0
449,22,17,0.0,6187.0
450,22,18,0.0,6187.0
451,22,19,0.0,6187.0
452,22,2,0.0,6187.0
453,22,3,0.0,6187.0
454,22,4,0.0,6187.0
455,22,5,0.0,6187.0
456,22,6,0.0,6187.0
457,22,7,0.0,6187.0
458,22,8,0.0,6187.0
459,22,9,0.0,6187.0
460,23,0,0.0,6462.0
461,23,1,0.0,6462.0
462,23,10,0.0,6462.0
463,23,11,0.0,6462.0
464,23,12,0.0,6462.0
465,23,13,0.0,6462.0
466,23,14,0.0,6462.0
467,23,15,0.0,6462.0
468,23,16,0.0,6462.0
469,23,17,0.0,6462.0
470,23,18,0.0,6462.0
471,23,19,0.0,6462.0
472,23,2,0.0,6462.0
473,23,3,0.0,6462.0
474,23,4,0.0,6462.0
475,23,5,0.0,6462.0
476,23,6,0.0,6462.0
477,23,7,0.0,6462.0
478,23,8,0.0,6462.0
479,23,9,0.0,6462.0
480,24,0,0.0,6737.0
481,24,1,0.0,6737.0
482,24,10,0.0,6737.0
483,24,11,0.0,6737.0
484,24,12,0.0,6737.0
485,24,13,0.0,6737.0
486,24,14,0.0,6737.0
487,24,15,0.0,6737.0
488,24,16,0.0,6737.0
489,24,17,0.0,6737.0
490,24,18,0.0,6737.0
491,24,19,0.0,6737.0
492,24,2,0.0,6737.0
493,24,3,0.0,6737.0
494,24,4,0.0,6737.0
495,24,5,0.0,6737.0
496,24,6,0.0,6737.0
497,24,7,0.0,6737.0
498,24,8,0.0,6737.0
499,24,9,0.0,6737.0
500,25,0,0.0,7012.0
501,25,1,0.0,7012.0
502,25,10,0.0,7012.0
503,25,11,0.0,7012.0
504,25,12,0.0,7012.0
505,25,13,0.0,7012.0
506,25,14,0.0,7012.0
507,25,15,0.0,7012.0
508,25,16,0.0,7012.0
509,25,17,0.0,7012.0
510,25,18,0.0,7012.0
511,25,19,0.0,7012.0
512,25,2,0.0,7012.0
513,25,3,0.0,7012.0
514,25,4,0.0,7012.0
515,25,5,0.0,7012.0
516,25,6,0.0,7012.0
517,25,7,0.0,7012.0
518,25,8,0.0,7012.0
519,25,9,0.0,7012.0
520,26,0,0.0,7287.0
521,26,1,0.0,7287.0
522,26,10,0.0,7287.0
523,26,11,0.0,7287.0
524,26,12,0.0,7287.0
525,26,13,0.0,7287.0
526,26,14,0.0,7287.0
527,26,15,0.0,7287.0
528,26,16,0.0,7287.0
529,26,17,0.0,7287.0
530,26,18,0.0,7287.0
531,26,19,0.0,7287.0
532,26,2,0.0,7287.0
533,26,3,0.0,7287.0
534,26,4,0.0,7287.0
535,26,5,0.0,7287.0
536,26,6,0.0,7287.0
537,26,7,0.0,7287.0
538,26,8,0.0,7287.0
539,26,9,0.0,7287.0
540,27,0,0.0,7562.0
541,27,1,0.0,7562.0
542,27,10,0.0,7562.0
543,27,11,0.0,7562.0
544,27,12,0.0,7562.0
545,27,13,0.0,7562.0
546,27,14,0.0,7562.0
547,27,15,0.0,7562.0
548,27,16,0.0,7562.0
549,27,17,0.0,7562.0
550,27,18,0.0,7562.0
551,27,19,0.0,7562.0
552,27,2,0.0,7562.0
553,27,3,0.0,7562.0
554,27,4,0.0,7562.0
555,27,5,0.0,7562.0
556,27,6,0.0,7562.0
557,27,7,0.0,7562.0
558,27,8,0.0,7562.0
559,27,9,0.0,7562.0
560,28,0,0.0,7837.0
561,28,1,0.0,7837.0
562,28,10,0.0,7837.0
563,28,11,0.0,7837.0
564,28,12,0.0,7837.0
565,28,13,0.0,7837.0
566,28,14,0.0,7837.0
567,28,15,0.0,7837.0
568,28,16,0.0,7837.0
569,28,17,0.0,7837.0
570,28,18,0.0,7837.0
571,28,19,0.00018780363636363627,7837.0
572,28,2,0.0,7837.0
573,28,3,0.0,7837.0
574,28,4,0.0,7837.0
575,28,5,0.0,7837.0
576,28,6,0.0,7837.0
577,28,7,0.0,7837.0
578,28,8,0.0,7837.0
579,28,9,0.0,7837.0
580,29,0,0.0,8112.0
581,29,1,0.0,8112.0
582,29,10,0.0,8112.0
583,29,11,0.0,8112.0
584,29,12,0.0,8112.0
585,29,13,0.0,8112.0
586,29,14,0.0,8112.0
587,29,15,0.0,8112.0
588,29,16,0.0,8112.0
589,29,17,0.0,8112.0
590,29,18,0.0,8112.0
591,29,19,0.0005269999999999998,8112.0
592,29,2,0.0,8112.0
593,29,3,0.0,8112.0
594,29,4,0.0,8112.0
595,29,5,0.0,8112.0
596,29,6,0.0,8112.0
597,29,7,0.0,8112.0
598,29,8,0.0,8112.0
599,29,9,0.0,8112.0
600,30,0,0.0,8387.0
601,30,1,0.0,8387.0
602,30,10,0.0,8387.0
603,30,11,0.0,8387.0
604,30,12,0.0,8387.0
605,30,13,0.0,8387.0
606,30,14,0.0,8387.0
607,30,15,0.0,8387.0
608,30,16,0.0,8387.0
609,30,17,0.0,8387.0
610,30,18,0.0,8387.0
611,30,19,0.0005269999999999998,8387.0
612,30,2,0.0,8387.0
613,30,3,0.0,8387.0
614,30,4,0.0,8387.0
615,30,5,0.0,8387.0
616,30,6,0.0,8387.0
617,30,7,0.0,8387.0
618,30,8,0.0,8387.0
619,30,9,0.0,8387.0
620,31,0,0.0,8662.0
621,31,1,0.0,8662.0
622,31,10,0.0,8662.0
623,31,11,0.0,8662.0
624,31,12,0.0,8662.0
625,31,13,0.0,8662.0
626,31,14,0.0,8662.0
627,31,15,0.0,8662.0
628,31,16,0.0,8662.0
629,31,17,0.0,8662.0
630,31,18,0.0,8662.0
631,31,19,0.0005269999999999998,8662.0
632,31,2,0.0,8662.0
633,31,3,0.0,8662.0
634,31,4,0.0,8662.0
635,31,5,0.0,8662.0
636,31,6,0.0,8662.0
637,31,7,0.0,8662.0
638,31,8,5.545090909090914e-05,8662.0
639,31,9,0.0,8662.0
640,32,0,0.0,8937.0
641,32,1,0.0,8937.0
642,32,10,0.0,8937.0
643,32,11,0.0,8937.0
644,32,12,0.0,8937.0
645,32,13,0.0,8937.0
646,32,14,0.0,8937.0
647,32,15,0.0,8937.0
648,32,16,0.0,8937.0
649,32,17,0.0,8937.0
650,32,18,0.0,8937.0
651,32,19,0.0005269999999999998,8937.0
652,32,2,0.0,8937.0
653,32,3,0.0,8937.0
654,32,4,0.0,8937.0
655,32,5,0.0,8937.0
656,32,6,0.0,8937.0
657,32,7,0.0,8937.0
658,32,8,0.0002989999999999989,8937.0
659,32,9,0.0,8937.0
660,33,0,0.0,9212.0
661,33,1,0.0,9212.0
662,33,10,0.0,9212.0
663,33,11,0.0,9212.0
664,33,12,0.0,9212.0
665,33,13,0.0,9212.0
666,33,14,0.0,9212.0
667,33,15,0.0,9212.0
668,33,16,0.0,9212.0
669,33,17,0.0,9212.0
670,33,18,0.0,9212.0
671,33,19,0.0005269999999999998,9212.0
672,33,2,0.0,9212.0
673,33,3,0.0,9212.0
674,33,4,0.0,9212.0
675,33,5,0.0,9212.0
676,33,6,0.0,9212.0
677,33,7,0.0,9212.0
678,33,8,0.0002989999999999989,9212.0
679,33,9,0.0,9212.0
680,34,0,0.0,9487.0
681,34,1,0.0,9487.0
682,34,10,0.0003796945454545452,9487.0
683,34,11,0.0,9487.0
684,34,12,0.0,9487.0
685,34,13,0.0,9487.0
686,34,14,0.0,9487.0
687,34,15,0.0,9487.0
688,34,16,0.0,9487.0
689,34,17,0.0,9487.0
690,34,18,0.0,9487.0
691,34,19,0.0006535963636363652,9487.0
692,34,2,0.0,9487.0
693,34,3,0.0,9487.0
694,34,4,0.0,9487.0
695,34,5,0.0,9487.0
696,34,6,0.0,9487.0
697,34,7,0.0,9487.0
698,34,8,0.0002989999999999989,9487.0
699,34,9,0.0,9487.0
700,35,0,0.0,9762.0
701,35,1,0.0,9762.0
702,35,10,0.00041599999999999976,9762.0
703,35,11,0.0,9762.0
704,35,12,0.0,9762.0
705,35,13,0.0,9762.0
706,35,14,0.0,9762.0
707,35,15,0.0,9762.0
708,35,16,0.0,9762.0
709,35,17,0.0,9762.0
710,35,18,0.0,9762.0
711,35,19,0.0006960000000000016,9762.0
712,35,2,0.0,9762.0
713,35,3,0.0,9762.0
714,35,4,0.0,9762.0
715,35,5,0.0,9762.0
716,35,6,0.0,9762.0
717,35,7,0.0,9762.0
718,35,8,0.0002989999999999989,9762.0
719,35,9,0.0,9762.0
720,36,0,0.0,10037.0
721,36,1,0.0,10037.0
722,36,10,0.00041599999999999976,10037.0
723,36,11,0.0,10037.0
724,36,12,0.0,10037.0
725,36,13,0.0,10037.0
726,36,14,0.0,10037.0
727,36,15,0.0,10037.0
728,36,16,0.0,10037.0
729,36,17,0.0,10037.0
730,36,18,0.0,10037.0
731,36,19,0.0011858545454545434,10037.0
732,36,2,0.0,10037.0
733,36,3,0.0,10037.0
734,36,4,0.0,10037.0
735,36,5,0.0,10037.0
736,36,6,0.0,10037.0
737,36,7,0.0,10037.0
738,36,8,0.0002989999999999989,10037.0
739,36,9,0.0,10037.0
740,37,0,0.0007307636363636347,10312.0
741,37,1,0.0,10312.0
742,37,10,0.00041599999999999976,10312.0
743,37,11,0.0,10312.0
744,37,12,0.0,10312.0
745,37,13,0.0,10312.0
746,37,14,0.0,10312.0
747,37,15,0.0,10312.0
748,37,16,0.0,10312.0
749,37,17,0.0,10312.0
750,37,18,0.0,10312.0
751,37,19,0.0017119999999999943,10312.0
752,37,2,0.0,10312.0
753,37,3,0.0,10312.0
754,37,4,0.0,10312.0
755,37,5,0.0,10312.0
756,37,6,0.0,10312.0
757,37,7,0.0,10312.0
758,37,8,0.0002989999999999989,10312.0
759,37,9,0.0,10312.0
760,38,0,0.0015700000000000035,10587.0
761,38,1,0.0,10587.0
762,38,10,0.00041599999999999976,10587.0
763,38,11,0.0,10587.0
764,38,12,0.0,10587.0
765,38,13,0.0,10587.0
766,38,14,0.0,10587.0
767,38,15,0.0,10587.0
768,38,16,0.0,10587.0
769,38,17,0.0,10587.0
770,38,18,0.0,10587.0
771,38,19,0.001787418181818176,10587.0
772,38,2,0.0,10587.0
773,38,3,0.0,10587.0
774,38,4,0.0,10587.0
775,38,5,0.001721716363636368,10587.0
776,38,6,0.0,10587.0
777,38,7,0.0,10587.0
778,38,8,0.0002989999999999989,10587.0
779,38,9,0.0,10587.0
780,39,0,0.0015700000000000035,10862.0
781,39,1,0.0,10862.0
782,39,10,0.000542181818181818,10862.0
783,39,11,0.0,10862.0
784,39,12,0.0,10862.0
785,39,13,0.0,10862.0
786,39,14,0.0,10862.0
787,39,15,0.0,10862.0
788,39,16,0.0,10862.0
789,39,17,0.0,10862.0
790,39,18,0.0,10862.0
791,39,19,0.0020169999999999993,10862.0
792,39,2,0.0003699490909090903,10862.0
793,39,3,0.0,10862.0
794,39,4,0.0,10862.0
795,39,5,0.0017280000000000045,10862.0
796,39,6,0.0,10862.0
797,39,7,0.0,10862.0
798,39,8,0.0003122218181818176,10862.0
799,39,9,3.1276363636363625e-05,10862.0
800,40,0,0.0015700000000000035,11137.0
801,40,1,0.0,11137.0
802,40,10,0.0023193963636363624,11137.0
803,40,11,0.0,11137.0
804,40,12,0.0,11137.0
805,40,13,0.0,11137.0
806,40,14,0.0,11137.0
807,40,15,0.0,11137.0
808,40,16,0.0,11137.0
809,40,17,0.0,11137.0
810,40,18,0.0,11137.0
811,40,19,0.0031054690909091015,11137.0
812,40,2,0.00053198909090909,11137.0
813,40,3,0.0,11137.0
814,40,4,0.0,11137.0
815,40,5,0.0017280000000000045,11137.0
816,40,6,0.0,11137.0
817,40,7,0.0,11137.0
818,40,8,0.0005010000000000012,11137.0
819,40,9,0.0001830000000000006,11137.0
820,41,0,0.0015700000000000035,11412.0
821,41,1,0.0,11412.0
822,41,10,0.0029379999999999966,11412.0
823,41,11,0.0,11412.0
824,41,12,0.0,11412.0
825,41,13,0.0,11412.0
826,41,14,0.0,11412.0
827,41,15,0.0,11412.0
828,41,16,0.0,11412.0
829,41,17,0.0,11412.0
830,41,18,0.0,11412.0
831,41,19,0.003939000000000011,11412.0
832,41,2,0.0010415490909090885,11412.0
833,41,3,0.0,11412.0
834,41,4,0.0,11412.0
835,41,5,0.0017280000000000045,11412.0
836,41,6,0.0,11412.0
837,41,7,0.0,11412.0
838,41,8,0.0005010000000000012,11412.0
839,41,9,0.0001830000000000006,11412.0
840,42,0,0.0015700000000000035,11687.0
841,42,1,0.0009322181818181759,11687.0
842,42,10,0.0029379999999999966,11687.0
843,42,11,0.0,11687.0
844,42,12,0.0,11687.0
845,42,13,0.0,11687.0
846,42,14,0.0,11687.0
847,42,15,0.0,11687.0
848,42,16,0.0,11687.0
849,42,17,0.0,11687.0
850,42,18,0.0,11687.0
851,42,19,0.00432169454545456,11687.0
852,42,2,0.0010429999999999977,11687.0
853,42,3,0.0,11687.0
854,42,4,0.0,11687.0
855,42,5,0.0017280000000000045,11687.0
856,42,6,0.0,11687.0
857,42,7,0.0,11687.0
858,42,8,0.0005010000000000012,11687.0
859,42,9,0.0001830000000000006,11687.0
860,43,0,0.0015700000000000035,11962.0
861,43,1,0.0009859999999999934,11962.0
862,43,10,0.0029379999999999966,11962.0
863,43,11,0.0,11962.0
864,43,12,0.0,11962.0
865,43,13,0.0,11962.0
866,43,14,0.0,11962.0
867,43,15,0.0,11962.0
868,43,16,0.0,11962.0
869,43,17,0.0,11962.0
870,43,18,0.0,11962.0
871,43,19,0.0048751418181818326,11962.0
872,43,2,0.0010429999999999977,11962.0
873,43,3,0.0,11962.0
874,43,4,0.0,11962.0
875,43,5,0.0017280000000000045,11962.0
876,43,6,0.0,11962.0
877,43,7,0.0,11962.0
878,43,8,0.0005010000000000012,11962.0
879,43,9,0.00020401818181818224,11962.0
880,44,0,0.0015700000000000035,12237.0
881,44,1,0.0009859999999999934,12237.0
882,44,10,0.003468890909090911,12237.0
883,44,11,0.0,12237.0
884,44,12,0.0,12237.0
885,44,13,0.0,12237.0
886,44,14,0.0007294690909090877,12237.0
887,44,15,0.0,12237.0
888,44,16,0.0,12237.0
889,44,17,0.0,12237.0
890,44,18,0.0009347927272727241,12237.0
891,44,19,0.005017000000000029,12237.0
892,44,2,0.0010964545454545422,12237.0
893,44,3,0.0,12237.0
894,44,4,0.0,12237.0
895,44,5,0.0017280000000000045,12237.0
896,44,6,0.0,12237.0
897,44,7,0.0,12237.0
898,44,8,0.0009344145454545441,12237.0
899,44,9,0.0007610000000000038,12237.0
900,45,0,0.0015714545454545504,12512.0
901,45,1,0.0009859999999999934,12512.0
902,45,10,0.004144000000000004,12512.0
903,45,11,0.0,12512.0
904,45,12,0.0,12512.0
905,45,13,0.0,12512.0
